ENSG00000000005	ENSMMUG00000008212
ENSG00000252998	ENSMMUG00000035913
ENSG00000253003	ENSMMUG00000036148
ENSG00000253005	ENSMMUG00000036573
ENSG00000253007	ENSMMUG00000043406
ENSG00000253016	ENSMMUG00000063716
ENSG00000253021	ENSMMUG00000059863
ENSG00000253022	ENSMMUG00000034360
ENSG00000253023	ENSMMUG00000035921
ENSG00000253026	ENSMMUG00000036716
ENSG00000253027	ENSMMUG00000036457
ENSG00000253028	ENSMMUG00000036439
ENSG00000253032	ENSMMUG00000034742
ENSG00000253038	ENSMMUG00000053112
ENSG00000253042	ENSMMUG00000036194
ENSG00000253043	ENSMMUG00000059429
ENSG00000253051	ENSMMUG00000037428
ENSG00000253054	ENSMMUG00000035965
ENSG00000253056	ENSMMUG00000035494
ENSG00000253063	ENSMMUG00000035958
ENSG00000253064	ENSMMUG00000035496
ENSG00000253065	ENSMMUG00000037402
ENSG00000253078	ENSMMUG00000035941
ENSG00000253084	ENSMMUG00000050821
ENSG00000253087	ENSMMUG00000035327
ENSG00000253092	ENSMMUG00000036842
ENSG00000253094	ENSMMUG00000044156
ENSG00000253097	ENSMMUG00000035443
ENSG00000253098	ENSMMUG00000035796
ENSG00000253099	ENSMMUG00000035318
ENSG00000253117	ENSMMUG00000058106
ENSG00000253148	ENSMMUG00000052426
ENSG00000253188	ENSMMUG00000048246
ENSG00000253188	ENSMMUG00000054396
ENSG00000253188	ENSMMUG00000058291
ENSG00000253250	ENSMMUG00000049102
ENSG00000253251	ENSMMUG00000053925
ENSG00000253276	ENSMMUG00000047333
ENSG00000253291	ENSMMUG00000051385
ENSG00000253293	ENSMMUG00000051571
ENSG00000253304	ENSMMUG00000011378
ENSG00000253309	ENSMMUG00000013190
ENSG00000253313	ENSMMUG00000061990
ENSG00000253368	ENSMMUG00000021031
ENSG00000253437	ENSMMUG00000025206
ENSG00000253548	ENSMMUG00000003115
ENSG00000253548	ENSMMUG00000049728
ENSG00000253598	ENSMMUG00000048476
ENSG00000253602	ENSMMUG00000041901
ENSG00000253626	ENSMMUG00000006206
ENSG00000253649	ENSMMUG00000064035
ENSG00000253710	ENSMMUG00000047340
ENSG00000253719	ENSMMUG00000064647
ENSG00000253729	ENSMMUG00000015347
ENSG00000253767	ENSMMUG00000052308
ENSG00000253797	ENSMMUG00000016517
ENSG00000253831	ENSMMUG00000059081
ENSG00000253958	ENSMMUG00000058938
ENSG00000254004	ENSMMUG00000062766
ENSG00000254087	ENSMMUG00000014149
ENSG00000254093	ENSMMUG00000010180
ENSG00000254126	ENSMMUG00000003532
ENSG00000254172	ENSMMUG00000061394
ENSG00000254206	ENSMMUG00000064246
ENSG00000254229	ENSMMUG00000050135
ENSG00000254324	ENSMMUG00000027072
ENSG00000254341	ENSMMUG00000023907
ENSG00000254402	ENSMMUG00000040973
ENSG00000254415	ENSMMUG00000012761
ENSG00000254466	ENSMMUG00000057680
ENSG00000254469	ENSMMUG00000007325
ENSG00000254470	ENSMMUG00000038363
ENSG00000254505	ENSMMUG00000057956
ENSG00000254535	ENSMMUG00000007193
ENSG00000254550	ENSMMUG00000055575
ENSG00000254598	ENSMMUG00000031224
ENSG00000254647	ENSMMUG00000031267
ENSG00000254656	ENSMMUG00000005473
ENSG00000254709	ENSMMUG00000020092
ENSG00000254709	ENSMMUG00000044861
ENSG00000254726	ENSMMUG00000052160
ENSG00000254737	ENSMMUG00000051612
ENSG00000254772	ENSMMUG00000006598
ENSG00000254772	ENSMMUG00000016009
ENSG00000254852	ENSMMUG00000064246
ENSG00000254858	ENSMMUG00000057067
ENSG00000254986	ENSMMUG00000031207
ENSG00000254999	ENSMMUG00000045652
ENSG00000255151	ENSMMUG00000001083
ENSG00000255154	ENSMMUG00000002841
ENSG00000255156	ENSMMUG00000024397
ENSG00000255181	ENSMMUG00000061738
ENSG00000255192	ENSMMUG00000032158
ENSG00000255251	ENSMMUG00000060700
ENSG00000255274	ENSMMUG00000053399
ENSG00000255298	ENSMMUG00000061868
ENSG00000255307	ENSMMUG00000053716
ENSG00000255346	ENSMMUG00000006230
ENSG00000255359	ENSMMUG00000048281
ENSG00000255374	ENSMMUG00000054225
ENSG00000255378	ENSMMUG00000060700
ENSG00000255393	ENSMMUG00000053043
ENSG00000255398	ENSMMUG00000019939
ENSG00000255501	ENSMMUG00000021551
ENSG00000255524	ENSMMUG00000064246
ENSG00000255569	ENSMMUG00000039792
ENSG00000255582	ENSMMUG00000050710
ENSG00000255582	ENSMMUG00000058363
ENSG00000255587	ENSMMUG00000003214
ENSG00000255690	ENSMMUG00000020183
ENSG00000255713	ENSMMUG00000053138
ENSG00000255833	ENSMMUG00000053558
ENSG00000255837	ENSMMUG00000056428
ENSG00000255851	ENSMMUG00000052628
ENSG00000255855	ENSMMUG00000045019
ENSG00000255974	ENSMMUG00000059147
ENSG00000256043	ENSMMUG00000022019
ENSG00000256060	ENSMMUG00000022619
ENSG00000256061	ENSMMUG00000000863
ENSG00000256087	ENSMMUG00000041450
ENSG00000256162	ENSMMUG00000061909
ENSG00000256188	ENSMMUG00000042870
ENSG00000256269	ENSMMUG00000014866
ENSG00000256394	ENSMMUG00000057700
ENSG00000256436	ENSMMUG00000054225
ENSG00000256453	ENSMMUG00000052950
ENSG00000256463	ENSMMUG00000000286
ENSG00000256525	ENSMMUG00000009464
ENSG00000256574	ENSMMUG00000049356
ENSG00000256590	ENSMMUG00000042135
ENSG00000256660	ENSMMUG00000002954
ENSG00000256671	ENSMMUG00000009156
ENSG00000256683	ENSMMUG00000023137
ENSG00000256713	ENSMMUG00000037611
ENSG00000256713	ENSMMUG00000042208
ENSG00000256713	ENSMMUG00000059343
ENSG00000256797	ENSMMUG00000041703
ENSG00000256870	ENSMMUG00000015134
ENSG00000256977	ENSMMUG00000009156
ENSG00000256980	ENSMMUG00000018573
ENSG00000257008	ENSMMUG00000019178
ENSG00000257017	ENSMMUG00000000672
ENSG00000257057	ENSMMUG00000062781
ENSG00000257093	ENSMMUG00000039865
ENSG00000257103	ENSMMUG00000021614
ENSG00000257108	ENSMMUG00000000616
ENSG00000257138	ENSMMUG00000055710
ENSG00000257218	ENSMMUG00000046665
ENSG00000257335	ENSMMUG00000016273
ENSG00000257365	ENSMMUG00000004340
ENSG00000257446	ENSMMUG00000012586
ENSG00000257743	ENSMMUG00000019937
ENSG00000257923	ENSMMUG00000021461
ENSG00000257949	ENSMMUG00000029820
ENSG00000257987	ENSMMUG00000054025
ENSG00000258045	ENSMMUG00000051969
ENSG00000258083	ENSMMUG00000042443
ENSG00000258102	ENSMMUG00000050432
ENSG00000258223	ENSMMUG00000005931
ENSG00000258227	ENSMMUG00000016271
ENSG00000258315	ENSMMUG00000016266
ENSG00000258366	ENSMMUG00000000167
ENSG00000258429	ENSMMUG00000057522
ENSG00000258484	ENSMMUG00000063939
ENSG00000258597	ENSMMUG00000059088
ENSG00000258713	ENSMMUG00000009331
ENSG00000258817	ENSMMUG00000051310
ENSG00000258817	ENSMMUG00000055565
ENSG00000258818	ENSMMUG00000005496
ENSG00000258839	ENSMMUG00000053514
ENSG00000258890	ENSMMUG00000009459
ENSG00000258947	ENSMMUG00000029059
ENSG00000258986	ENSMMUG00000029177
ENSG00000258992	ENSMMUG00000038984
ENSG00000258992	ENSMMUG00000041274
ENSG00000258992	ENSMMUG00000049217
ENSG00000259092	ENSMMUG00000053090
ENSG00000259207	ENSMMUG00000003289
ENSG00000259224	ENSMMUG00000023619
ENSG00000259431	ENSMMUG00000045970
ENSG00000259490	ENSMMUG00000056727
ENSG00000259494	ENSMMUG00000013658
ENSG00000259803	ENSMMUG00000012102
ENSG00000259823	ENSMMUG00000057389
ENSG00000259916	ENSMMUG00000001545
ENSG00000259956	ENSMMUG00000059124
ENSG00000260001	ENSMMUG00000042364
ENSG00000260027	ENSMMUG00000055324
ENSG00000260097	ENSMMUG00000022624
ENSG00000260220	ENSMMUG00000001409
ENSG00000260230	ENSMMUG00000017514
ENSG00000260314	ENSMMUG00000011620
ENSG00000260428	ENSMMUG00000045410
ENSG00000260456	ENSMMUG00000017608
ENSG00000260458	ENSMMUG00000056831
ENSG00000260596	ENSMMUG00000050221
ENSG00000260596	ENSMMUG00000052017
ENSG00000260596	ENSMMUG00000060190
ENSG00000260691	ENSMMUG00000049809
ENSG00000260691	ENSMMUG00000050280
ENSG00000260734	ENSMMUG00000008404
ENSG00000260903	ENSMMUG00000061404
ENSG00000260916	ENSMMUG00000010798
ENSG00000261052	ENSMMUG00000022330
ENSG00000261115	ENSMMUG00000041051
ENSG00000261210	ENSMMUG00000051373
ENSG00000261236	ENSMMUG00000014724
ENSG00000261247	ENSMMUG00000014208
ENSG00000261247	ENSMMUG00000019483
ENSG00000261247	ENSMMUG00000021656
ENSG00000261247	ENSMMUG00000045944
ENSG00000261247	ENSMMUG00000056650
ENSG00000261247	ENSMMUG00000060774
ENSG00000261371	ENSMMUG00000011809
ENSG00000261587	ENSMMUG00000007368
ENSG00000261594	ENSMMUG00000045580
ENSG00000261609	ENSMMUG00000015029
ENSG00000261649	ENSMMUG00000057676
ENSG00000261652	ENSMMUG00000029638
ENSG00000261667	ENSMMUG00000064147
ENSG00000261678	ENSMMUG00000028886
ENSG00000261701	ENSMMUG00000000672
ENSG00000261739	ENSMMUG00000014208
ENSG00000261739	ENSMMUG00000019483
ENSG00000261739	ENSMMUG00000021656
ENSG00000261739	ENSMMUG00000045944
ENSG00000261739	ENSMMUG00000056650
ENSG00000261739	ENSMMUG00000060774
ENSG00000261787	ENSMMUG00000003177
ENSG00000261794	ENSMMUG00000014208
ENSG00000261794	ENSMMUG00000019483
ENSG00000261794	ENSMMUG00000021656
ENSG00000261794	ENSMMUG00000045944
ENSG00000261794	ENSMMUG00000056650
ENSG00000261794	ENSMMUG00000060774
ENSG00000261857	ENSMMUG00000013632
ENSG00000261949	ENSMMUG00000061126
ENSG00000262152	ENSMMUG00000058718
ENSG00000262165	ENSMMUG00000061951
ENSG00000262246	ENSMMUG00000006499
ENSG00000262406	ENSMMUG00000004250
ENSG00000262461	ENSMMUG00000022624
ENSG00000262484	ENSMMUG00000046705
ENSG00000262543	ENSMMUG00000059337
ENSG00000262655	ENSMMUG00000021914
ENSG00000262874	ENSMMUG00000053707
ENSG00000262919	ENSMMUG00000011480
ENSG00000263001	ENSMMUG00000006823
ENSG00000263155	ENSMMUG00000012690
ENSG00000263201	ENSMMUG00000057743
ENSG00000263410	ENSMMUG00000061207
ENSG00000263414	ENSMMUG00000048701
ENSG00000263426	ENSMMUG00000049050
ENSG00000263432	ENSMMUG00000041763
ENSG00000263465	ENSMMUG00000007639
ENSG00000263479	ENSMMUG00000044467
ENSG00000263490	ENSMMUG00000054682
ENSG00000263513	ENSMMUG00000004318
ENSG00000263528	ENSMMUG00000002526
ENSG00000263529	ENSMMUG00000041086
ENSG00000263537	ENSMMUG00000063070
ENSG00000263556	ENSMMUG00000045739
ENSG00000263558	ENSMMUG00000055414
ENSG00000263595	ENSMMUG00000038718
ENSG00000263608	ENSMMUG00000051579
ENSG00000263616	ENSMMUG00000040196
ENSG00000263639	ENSMMUG00000008023
ENSG00000263666	ENSMMUG00000027352
ENSG00000263669	ENSMMUG00000062906
ENSG00000263672	ENSMMUG00000052133
ENSG00000263672	ENSMMUG00000052425
ENSG00000263672	ENSMMUG00000053332
ENSG00000263672	ENSMMUG00000055299
ENSG00000263672	ENSMMUG00000057528
ENSG00000263723	ENSMMUG00000052175
ENSG00000263741	ENSMMUG00000047441
ENSG00000263755	ENSMMUG00000049175
ENSG00000263761	ENSMMUG00000055320
ENSG00000263764	ENSMMUG00000023833
ENSG00000263776	ENSMMUG00000026741
ENSG00000263794	ENSMMUG00000042020
ENSG00000263815	ENSMMUG00000039462
ENSG00000263841	ENSMMUG00000040678
ENSG00000263905	ENSMMUG00000039757
ENSG00000263940	ENSMMUG00000049566
ENSG00000263940	ENSMMUG00000052754
ENSG00000263940	ENSMMUG00000054062
ENSG00000263940	ENSMMUG00000055277
ENSG00000263940	ENSMMUG00000058504
ENSG00000263940	ENSMMUG00000061345
ENSG00000263940	ENSMMUG00000062493
ENSG00000263940	ENSMMUG00000062774
ENSG00000263940	ENSMMUG00000063987
ENSG00000263940	ENSMMUG00000064537
ENSG00000263941	ENSMMUG00000064593
ENSG00000263944	ENSMMUG00000047707
ENSG00000263956	ENSMMUG00000042487
ENSG00000263956	ENSMMUG00000052610
ENSG00000263956	ENSMMUG00000055740
ENSG00000263961	ENSMMUG00000002254
ENSG00000263968	ENSMMUG00000045394
ENSG00000263974	ENSMMUG00000055476
ENSG00000263988	ENSMMUG00000040979
ENSG00000263989	ENSMMUG00000046102
ENSG00000263993	ENSMMUG00000037754
ENSG00000263999	ENSMMUG00000043188
ENSG00000264002	ENSMMUG00000043768
ENSG00000264006	ENSMMUG00000019891
ENSG00000264017	ENSMMUG00000046818
ENSG00000264030	ENSMMUG00000054081
ENSG00000264030	ENSMMUG00000054748
ENSG00000264030	ENSMMUG00000063480
ENSG00000264036	ENSMMUG00000031851
ENSG00000264041	ENSMMUG00000059814
ENSG00000264047	ENSMMUG00000038502
ENSG00000264071	ENSMMUG00000050279
ENSG00000264071	ENSMMUG00000062489
ENSG00000264092	ENSMMUG00000050428
ENSG00000264113	ENSMMUG00000064960
ENSG00000264128	ENSMMUG00000049099
ENSG00000264169	ENSMMUG00000039440
ENSG00000264192	ENSMMUG00000041359
ENSG00000264230	ENSMMUG00000013446
ENSG00000264250	ENSMMUG00000054197
ENSG00000264251	ENSMMUG00000053447
ENSG00000264271	ENSMMUG00000057965
ENSG00000264293	ENSMMUG00000045518
ENSG00000264294	ENSMMUG00000044625
ENSG00000264313	ENSMMUG00000058935
ENSG00000264317	ENSMMUG00000064008
ENSG00000264322	ENSMMUG00000047910
ENSG00000264346	ENSMMUG00000033530
ENSG00000264352	ENSMMUG00000049274
ENSG00000264352	ENSMMUG00000050775
ENSG00000264352	ENSMMUG00000050849
ENSG00000264352	ENSMMUG00000054947
ENSG00000264352	ENSMMUG00000059218
ENSG00000264352	ENSMMUG00000059592
ENSG00000264352	ENSMMUG00000059799
ENSG00000264352	ENSMMUG00000060100
ENSG00000264352	ENSMMUG00000061817
ENSG00000264352	ENSMMUG00000061943
ENSG00000264352	ENSMMUG00000062227
ENSG00000264352	ENSMMUG00000064192
ENSG00000264364	ENSMMUG00000041799
ENSG00000264379	ENSMMUG00000048011
ENSG00000264384	ENSMMUG00000047043
ENSG00000264391	ENSMMUG00000038163
ENSG00000264399	ENSMMUG00000043239
ENSG00000264400	ENSMMUG00000054455
ENSG00000264400	ENSMMUG00000061964
ENSG00000264400	ENSMMUG00000063147
ENSG00000264423	ENSMMUG00000049274
ENSG00000264423	ENSMMUG00000050775
ENSG00000264423	ENSMMUG00000050849
ENSG00000264423	ENSMMUG00000054947
ENSG00000264423	ENSMMUG00000059218
ENSG00000264423	ENSMMUG00000059592
ENSG00000264423	ENSMMUG00000059799
ENSG00000264423	ENSMMUG00000060100
ENSG00000264423	ENSMMUG00000061817
ENSG00000264423	ENSMMUG00000061943
ENSG00000264423	ENSMMUG00000062227
ENSG00000264423	ENSMMUG00000064192
ENSG00000264424	ENSMMUG00000009771
ENSG00000264438	ENSMMUG00000050410
ENSG00000264438	ENSMMUG00000054559
ENSG00000264438	ENSMMUG00000063565
ENSG00000264452	ENSMMUG00000043460
ENSG00000264484	ENSMMUG00000043370
ENSG00000264501	ENSMMUG00000043518
ENSG00000264519	ENSMMUG00000054576
ENSG00000264519	ENSMMUG00000055065
ENSG00000264519	ENSMMUG00000060756
ENSG00000264519	ENSMMUG00000061425
ENSG00000264519	ENSMMUG00000064129
ENSG00000264519	ENSMMUG00000065336
ENSG00000264522	ENSMMUG00000007244
ENSG00000264540	ENSMMUG00000053411
ENSG00000264540	ENSMMUG00000062244
ENSG00000264549	ENSMMUG00000026456
ENSG00000264554	ENSMMUG00000038958
ENSG00000264573	ENSMMUG00000050500
ENSG00000264582	ENSMMUG00000039340
ENSG00000264592	ENSMMUG00000059780
ENSG00000264613	ENSMMUG00000046236
ENSG00000264615	ENSMMUG00000056780
ENSG00000264618	ENSMMUG00000048978
ENSG00000264703	ENSMMUG00000053843
ENSG00000264703	ENSMMUG00000055163
ENSG00000264703	ENSMMUG00000056049
ENSG00000264706	ENSMMUG00000044412
ENSG00000264717	ENSMMUG00000013445
ENSG00000264809	ENSMMUG00000054338
ENSG00000264809	ENSMMUG00000055562
ENSG00000264809	ENSMMUG00000061428
ENSG00000264833	ENSMMUG00000040212
ENSG00000264840	ENSMMUG00000039434
ENSG00000264840	ENSMMUG00000040453
ENSG00000264840	ENSMMUG00000042393
ENSG00000264840	ENSMMUG00000051479
ENSG00000264862	ENSMMUG00000045695
ENSG00000264910	ENSMMUG00000052697
ENSG00000264916	ENSMMUG00000046557
ENSG00000264933	ENSMMUG00000054652
ENSG00000264933	ENSMMUG00000055008
ENSG00000264933	ENSMMUG00000063705
ENSG00000264933	ENSMMUG00000064594
ENSG00000264978	ENSMMUG00000046886
ENSG00000264994	ENSMMUG00000040148
ENSG00000264997	ENSMMUG00000039920
ENSG00000265052	ENSMMUG00000057049
ENSG00000265052	ENSMMUG00000060544
ENSG00000265078	ENSMMUG00000041369
ENSG00000265093	ENSMMUG00000037874
ENSG00000265107	ENSMMUG00000001803
ENSG00000265123	ENSMMUG00000043122
ENSG00000265141	ENSMMUG00000038021
ENSG00000265145	ENSMMUG00000044993
ENSG00000265170	ENSMMUG00000051190
ENSG00000265180	ENSMMUG00000048407
ENSG00000265190	ENSMMUG00000013446
ENSG00000265201	ENSMMUG00000042187
ENSG00000265203	ENSMMUG00000011909
ENSG00000265236	ENSMMUG00000026474
ENSG00000265241	ENSMMUG00000016051
ENSG00000265260	ENSMMUG00000040440
ENSG00000265272	ENSMMUG00000063054
ENSG00000265315	ENSMMUG00000039434
ENSG00000265315	ENSMMUG00000040453
ENSG00000265315	ENSMMUG00000042393
ENSG00000265315	ENSMMUG00000051479
ENSG00000265319	ENSMMUG00000050098
ENSG00000265327	ENSMMUG00000047891
ENSG00000265354	ENSMMUG00000009847
ENSG00000265386	ENSMMUG00000046052
ENSG00000265411	ENSMMUG00000039434
ENSG00000265411	ENSMMUG00000040453
ENSG00000265411	ENSMMUG00000042393
ENSG00000265411	ENSMMUG00000051479
ENSG00000265439	ENSMMUG00000063479
ENSG00000265439	ENSMMUG00000063534
ENSG00000265486	ENSMMUG00000041669
ENSG00000265491	ENSMMUG00000016736
ENSG00000265535	ENSMMUG00000048753
ENSG00000265559	ENSMMUG00000049000
ENSG00000265566	ENSMMUG00000053504
ENSG00000265648	ENSMMUG00000052048
ENSG00000265675	ENSMMUG00000040549
ENSG00000265684	ENSMMUG00000046947
ENSG00000265706	ENSMMUG00000047993
ENSG00000265727	ENSMMUG00000044745
ENSG00000265733	ENSMMUG00000033091
ENSG00000265740	ENSMMUG00000062940
ENSG00000265745	ENSMMUG00000040514
ENSG00000265753	ENSMMUG00000040158
ENSG00000265802	ENSMMUG00000040027
ENSG00000265808	ENSMMUG00000062859
ENSG00000265813	ENSMMUG00000042873
ENSG00000265814	ENSMMUG00000050927
ENSG00000265817	ENSMMUG00000052407
ENSG00000265882	ENSMMUG00000060376
ENSG00000265885	ENSMMUG00000038243
ENSG00000265889	ENSMMUG00000061055
ENSG00000265892	ENSMMUG00000049161
ENSG00000265894	ENSMMUG00000045885
ENSG00000265905	ENSMMUG00000062851
ENSG00000265905	ENSMMUG00000063571
ENSG00000265918	ENSMMUG00000049212
ENSG00000265942	ENSMMUG00000043893
ENSG00000265961	ENSMMUG00000057282
ENSG00000265972	ENSMMUG00000007338
ENSG00000266028	ENSMMUG00000022614
ENSG00000266059	ENSMMUG00000048308
ENSG00000266074	ENSMMUG00000018984
ENSG00000266075	ENSMMUG00000046915
ENSG00000266094	ENSMMUG00000045607
ENSG00000266099	ENSMMUG00000045796
ENSG00000266128	ENSMMUG00000043286
ENSG00000266158	ENSMMUG00000050985
ENSG00000266158	ENSMMUG00000064137
ENSG00000266160	ENSMMUG00000045905
ENSG00000266166	ENSMMUG00000059077
ENSG00000266173	ENSMMUG00000016757
ENSG00000266180	ENSMMUG00000040388
ENSG00000266185	ENSMMUG00000044169
ENSG00000266187	ENSMMUG00000047901
ENSG00000266195	ENSMMUG00000049672
ENSG00000266195	ENSMMUG00000050697
ENSG00000266195	ENSMMUG00000050982
ENSG00000266195	ENSMMUG00000052463
ENSG00000266195	ENSMMUG00000053704
ENSG00000266195	ENSMMUG00000056278
ENSG00000266195	ENSMMUG00000057726
ENSG00000266195	ENSMMUG00000057820
ENSG00000266195	ENSMMUG00000058220
ENSG00000266195	ENSMMUG00000059989
ENSG00000266195	ENSMMUG00000060730
ENSG00000266195	ENSMMUG00000061955
ENSG00000266195	ENSMMUG00000063050
ENSG00000266195	ENSMMUG00000063471
ENSG00000266195	ENSMMUG00000063489
ENSG00000266195	ENSMMUG00000064219
ENSG00000266195	ENSMMUG00000064812
ENSG00000266200	ENSMMUG00000030466
ENSG00000266210	ENSMMUG00000055771
ENSG00000266265	ENSMMUG00000012491
ENSG00000266276	ENSMMUG00000039437
ENSG00000266297	ENSMMUG00000032669
ENSG00000266308	ENSMMUG00000053177
ENSG00000266317	ENSMMUG00000048309
ENSG00000266338	ENSMMUG00000042487
ENSG00000266338	ENSMMUG00000052610
ENSG00000266338	ENSMMUG00000055740
ENSG00000266412	ENSMMUG00000015182
ENSG00000266420	ENSMMUG00000040232
ENSG00000266439	ENSMMUG00000038393
ENSG00000266467	ENSMMUG00000039709
ENSG00000266472	ENSMMUG00000021391
ENSG00000266477	ENSMMUG00000040485
ENSG00000266503	ENSMMUG00000049221
ENSG00000266524	ENSMMUG00000011912
ENSG00000266553	ENSMMUG00000057865
ENSG00000266553	ENSMMUG00000062525
ENSG00000266569	ENSMMUG00000050250
ENSG00000266610	ENSMMUG00000048024
ENSG00000266627	ENSMMUG00000051097
ENSG00000266627	ENSMMUG00000057355
ENSG00000266627	ENSMMUG00000058447
ENSG00000266627	ENSMMUG00000058841
ENSG00000266627	ENSMMUG00000059373
ENSG00000266627	ENSMMUG00000064374
ENSG00000266692	ENSMMUG00000040201
ENSG00000266710	ENSMMUG00000048967
ENSG00000266714	ENSMMUG00000013436
ENSG00000266714	ENSMMUG00000064684
ENSG00000266720	ENSMMUG00000038165
ENSG00000266751	ENSMMUG00000049256
ENSG00000266754	ENSMMUG00000057931
ENSG00000266770	ENSMMUG00000059706
ENSG00000266780	ENSMMUG00000045799
ENSG00000266794	ENSMMUG00000039949
ENSG00000266807	ENSMMUG00000047441
ENSG00000266826	ENSMMUG00000032376
ENSG00000266828	ENSMMUG00000044994
ENSG00000266863	ENSMMUG00000052904
ENSG00000266863	ENSMMUG00000055022
ENSG00000266875	ENSMMUG00000038064
ENSG00000266919	ENSMMUG00000026878
ENSG00000266964	ENSMMUG00000060378
ENSG00000266967	ENSMMUG00000014123
ENSG00000267195	ENSMMUG00000033130
ENSG00000267206	ENSMMUG00000018754
ENSG00000267221	ENSMMUG00000049440
ENSG00000267368	ENSMMUG00000057993
ENSG00000267467	ENSMMUG00000002471
ENSG00000267534	ENSMMUG00000006586
ENSG00000267631	ENSMMUG00000040968
ENSG00000267631	ENSMMUG00000049714
ENSG00000267631	ENSMMUG00000063643
ENSG00000267673	ENSMMUG00000059073
ENSG00000267680	ENSMMUG00000021469
ENSG00000267710	ENSMMUG00000057093
ENSG00000267795	ENSMMUG00000059174
ENSG00000267796	ENSMMUG00000002386
ENSG00000267909	ENSMMUG00000058118
ENSG00000267978	ENSMMUG00000007059
ENSG00000268009	ENSMMUG00000014463
ENSG00000268043	ENSMMUG00000042487
ENSG00000268043	ENSMMUG00000052610
ENSG00000268043	ENSMMUG00000055740
ENSG00000268089	ENSMMUG00000054328
ENSG00000268104	ENSMMUG00000057063
ENSG00000268154	ENSMMUG00000029840
ENSG00000268154	ENSMMUG00000051797
ENSG00000268154	ENSMMUG00000053282
ENSG00000268154	ENSMMUG00000053711
ENSG00000268154	ENSMMUG00000054102
ENSG00000268154	ENSMMUG00000054399
ENSG00000268154	ENSMMUG00000054620
ENSG00000268154	ENSMMUG00000055861
ENSG00000268154	ENSMMUG00000056689
ENSG00000268154	ENSMMUG00000058874
ENSG00000268154	ENSMMUG00000061688
ENSG00000268154	ENSMMUG00000062343
ENSG00000268154	ENSMMUG00000062730
ENSG00000268182	ENSMMUG00000058712
ENSG00000268221	ENSMMUG00000006166
ENSG00000268221	ENSMMUG00000054361
ENSG00000268223	ENSMMUG00000056563
ENSG00000268235	ENSMMUG00000046899
ENSG00000268235	ENSMMUG00000047274
ENSG00000268320	ENSMMUG00000054795
ENSG00000268350	ENSMMUG00000040204
ENSG00000268350	ENSMMUG00000053322
ENSG00000268480	ENSMMUG00000064610
ENSG00000268500	ENSMMUG00000012761
ENSG00000268606	ENSMMUG00000049656
ENSG00000268629	ENSMMUG00000006684
ENSG00000268651	ENSMMUG00000017405
ENSG00000268655	ENSMMUG00000053272
ENSG00000268738	ENSMMUG00000002887
ENSG00000268799	ENSMMUG00000060891
ENSG00000268902	ENSMMUG00000037641
ENSG00000268916	ENSMMUG00000037641
ENSG00000268940	ENSMMUG00000021984
ENSG00000268964	ENSMMUG00000046400
ENSG00000268964	ENSMMUG00000056370
ENSG00000268988	ENSMMUG00000001114
ENSG00000268994	ENSMMUG00000053182
ENSG00000268994	ENSMMUG00000059926
ENSG00000269058	ENSMMUG00000040142
ENSG00000269096	ENSMMUG00000021984
ENSG00000269103	ENSMMUG00000054400
ENSG00000269113	ENSMMUG00000032139
ENSG00000269190	ENSMMUG00000014544
ENSG00000269226	ENSMMUG00000059829
ENSG00000269313	ENSMMUG00000023021
ENSG00000269335	ENSMMUG00000017277
ENSG00000269404	ENSMMUG00000056332
ENSG00000269405	ENSMMUG00000044155
ENSG00000269433	ENSMMUG00000006166
