ENSG00000000003	ENSPTRG00000022087
ENSG00000211514	ENSPTRG00000031509
ENSG00000211520	ENSPTRG00000031741
ENSG00000211538	ENSPTRG00000046455
ENSG00000211538	ENSPTRG00000051499
ENSG00000211543	ENSPTRG00000032208
ENSG00000211563	ENSPTRG00000031946
ENSG00000211574	ENSPTRG00000032242
ENSG00000211575	ENSPTRG00000032238
ENSG00000211578	ENSPTRG00000032229
ENSG00000211579	ENSPTRG00000032239
ENSG00000211580	ENSPTRG00000045204
ENSG00000211582	ENSPTRG00000032237
ENSG00000211583	ENSPTRG00000042190
ENSG00000211583	ENSPTRG00000052118
ENSG00000211584	ENSPTRG00000049903
ENSG00000211590	ENSPTRG00000032245
ENSG00000211592	ENSPTRG00000047067
ENSG00000211598	ENSPTRG00000046612
ENSG00000211599	ENSPTRG00000048198
ENSG00000211623	ENSPTRG00000049723
ENSG00000211625	ENSPTRG00000043724
ENSG00000211632	ENSPTRG00000042740
ENSG00000211633	ENSPTRG00000044660
ENSG00000211637	ENSPTRG00000050151
ENSG00000211638	ENSPTRG00000043221
ENSG00000211639	ENSPTRG00000049615
ENSG00000211640	ENSPTRG00000046832
ENSG00000211640	ENSPTRG00000049990
ENSG00000211641	ENSPTRG00000051256
ENSG00000211642	ENSPTRG00000051891
ENSG00000211644	ENSPTRG00000051783
ENSG00000211644	ENSPTRG00000052542
ENSG00000211647	ENSPTRG00000049144
ENSG00000211647	ENSPTRG00000052875
ENSG00000211651	ENSPTRG00000043596
ENSG00000211651	ENSPTRG00000050807
ENSG00000211658	ENSPTRG00000043052
ENSG00000211659	ENSPTRG00000045803
ENSG00000211660	ENSPTRG00000050377
ENSG00000211661	ENSPTRG00000051542
ENSG00000211662	ENSPTRG00000049497
ENSG00000211663	ENSPTRG00000043164
ENSG00000211664	ENSPTRG00000048808
ENSG00000211665	ENSPTRG00000046255
ENSG00000211667	ENSPTRG00000049497
ENSG00000211668	ENSPTRG00000044044
ENSG00000211669	ENSPTRG00000046633
ENSG00000211675	ENSPTRG00000042669
ENSG00000211679	ENSPTRG00000052527
ENSG00000211685	ENSPTRG00000042977
ENSG00000211694	ENSPTRG00000044691
ENSG00000211694	ENSPTRG00000047272
ENSG00000211694	ENSPTRG00000052298
ENSG00000211695	ENSPTRG00000051918
ENSG00000211695	ENSPTRG00000052620
ENSG00000211699	ENSPTRG00000050581
ENSG00000211701	ENSPTRG00000046914
ENSG00000211701	ENSPTRG00000050971
ENSG00000211716	ENSPTRG00000042693
ENSG00000211717	ENSPTRG00000040773
ENSG00000211725	ENSPTRG00000043148
ENSG00000211731	ENSPTRG00000049796
ENSG00000211745	ENSPTRG00000043817
ENSG00000211745	ENSPTRG00000044775
ENSG00000211745	ENSPTRG00000048217
ENSG00000211745	ENSPTRG00000049536
ENSG00000211746	ENSPTRG00000046992
ENSG00000211750	ENSPTRG00000052324
ENSG00000211751	ENSPTRG00000040964
ENSG00000211752	ENSPTRG00000052858
ENSG00000211753	ENSPTRG00000049138
ENSG00000211772	ENSPTRG00000040964
ENSG00000211776	ENSPTRG00000046090
ENSG00000211779	ENSPTRG00000050303
ENSG00000211780	ENSPTRG00000045967
ENSG00000211782	ENSPTRG00000047626
ENSG00000211783	ENSPTRG00000049078
ENSG00000211784	ENSPTRG00000046151
ENSG00000211785	ENSPTRG00000045499
ENSG00000211787	ENSPTRG00000044941
ENSG00000211787	ENSPTRG00000047539
ENSG00000211788	ENSPTRG00000052207
ENSG00000211789	ENSPTRG00000045304
ENSG00000211790	ENSPTRG00000049235
ENSG00000211791	ENSPTRG00000043877
ENSG00000211793	ENSPTRG00000043697
ENSG00000211794	ENSPTRG00000045951
ENSG00000211795	ENSPTRG00000050708
ENSG00000211796	ENSPTRG00000050616
ENSG00000211797	ENSPTRG00000052613
ENSG00000211800	ENSPTRG00000046905
ENSG00000211801	ENSPTRG00000048564
ENSG00000211802	ENSPTRG00000039259
ENSG00000211803	ENSPTRG00000047741
ENSG00000211804	ENSPTRG00000048851
ENSG00000211804	ENSPTRG00000050306
ENSG00000211805	ENSPTRG00000043229
ENSG00000211805	ENSPTRG00000050108
ENSG00000211808	ENSPTRG00000043764
ENSG00000211808	ENSPTRG00000046492
ENSG00000211808	ENSPTRG00000052458
ENSG00000211810	ENSPTRG00000043709
ENSG00000211810	ENSPTRG00000046436
ENSG00000211810	ENSPTRG00000047479
ENSG00000211810	ENSPTRG00000049224
ENSG00000211812	ENSPTRG00000044511
ENSG00000211815	ENSPTRG00000047747
ENSG00000211816	ENSPTRG00000046310
ENSG00000211817	ENSPTRG00000042891
ENSG00000211820	ENSPTRG00000046333
ENSG00000211829	ENSPTRG00000048936
ENSG00000211890	ENSPTRG00000043995
ENSG00000211891	ENSPTRG00000046211
ENSG00000211892	ENSPTRG00000048116
ENSG00000211893	ENSPTRG00000048116
ENSG00000211896	ENSPTRG00000048116
ENSG00000211897	ENSPTRG00000048116
ENSG00000211898	ENSPTRG00000046017
ENSG00000211934	ENSPTRG00000043657
ENSG00000211934	ENSPTRG00000044278
ENSG00000211935	ENSPTRG00000049305
ENSG00000211937	ENSPTRG00000047208
ENSG00000211937	ENSPTRG00000052147
ENSG00000211938	ENSPTRG00000045804
ENSG00000211938	ENSPTRG00000051498
ENSG00000211943	ENSPTRG00000044091
ENSG00000211943	ENSPTRG00000046896
ENSG00000211945	ENSPTRG00000043025
ENSG00000211946	ENSPTRG00000046198
ENSG00000211946	ENSPTRG00000051631
ENSG00000211947	ENSPTRG00000046374
ENSG00000211950	ENSPTRG00000052394
ENSG00000211951	ENSPTRG00000044296
ENSG00000211955	ENSPTRG00000042773
ENSG00000211959	ENSPTRG00000047679
ENSG00000211961	ENSPTRG00000048433
ENSG00000211962	ENSPTRG00000050824
ENSG00000211965	ENSPTRG00000050166
ENSG00000211966	ENSPTRG00000046655
ENSG00000211967	ENSPTRG00000042561
ENSG00000211967	ENSPTRG00000051095
ENSG00000211972	ENSPTRG00000042561
ENSG00000211972	ENSPTRG00000051095
ENSG00000211973	ENSPTRG00000043968
ENSG00000211974	ENSPTRG00000047593
ENSG00000211976	ENSPTRG00000046634
ENSG00000211979	ENSPTRG00000045622
ENSG00000211991	ENSPTRG00000032283
ENSG00000211997	ENSPTRG00000032344
ENSG00000212027	ENSPTRG00000032327
ENSG00000212051	ENSPTRG00000032387
ENSG00000212102	ENSPTRG00000032389
ENSG00000212123	ENSPTRG00000032573
ENSG00000212124	ENSPTRG00000049970
ENSG00000212126	ENSPTRG00000049303
ENSG00000212127	ENSPTRG00000032538
ENSG00000212128	ENSPTRG00000032539
ENSG00000212133	ENSPTRG00000035566
ENSG00000212134	ENSPTRG00000032774
ENSG00000212135	ENSPTRG00000033374
ENSG00000212136	ENSPTRG00000032863
ENSG00000212140	ENSPTRG00000046664
ENSG00000212144	ENSPTRG00000037038
ENSG00000212145	ENSPTRG00000033417
ENSG00000212146	ENSPTRG00000036298
ENSG00000212147	ENSPTRG00000032737
ENSG00000212149	ENSPTRG00000033210
ENSG00000212153	ENSPTRG00000031818
ENSG00000212153	ENSPTRG00000042755
ENSG00000212156	ENSPTRG00000033072
ENSG00000212157	ENSPTRG00000042949
ENSG00000212158	ENSPTRG00000032912
ENSG00000212160	ENSPTRG00000032809
ENSG00000212161	ENSPTRG00000032658
ENSG00000212165	ENSPTRG00000039999
ENSG00000212167	ENSPTRG00000032687
ENSG00000212168	ENSPTRG00000032920
ENSG00000212170	ENSPTRG00000032847
ENSG00000212172	ENSPTRG00000033197
ENSG00000212175	ENSPTRG00000032875
ENSG00000212181	ENSPTRG00000032821
ENSG00000212182	ENSPTRG00000033132
ENSG00000212184	ENSPTRG00000033311
ENSG00000212186	ENSPTRG00000035616
ENSG00000212187	ENSPTRG00000032938
ENSG00000212189	ENSPTRG00000037456
ENSG00000212190	ENSPTRG00000035374
ENSG00000212191	ENSPTRG00000032999
ENSG00000212205	ENSPTRG00000048516
ENSG00000212206	ENSPTRG00000033269
ENSG00000212207	ENSPTRG00000050640
ENSG00000212211	ENSPTRG00000032927
ENSG00000212214	ENSPTRG00000033390
ENSG00000212215	ENSPTRG00000032842
ENSG00000212219	ENSPTRG00000038437
ENSG00000212219	ENSPTRG00000048389
ENSG00000212221	ENSPTRG00000033439
ENSG00000212224	ENSPTRG00000032922
ENSG00000212226	ENSPTRG00000039118
ENSG00000212228	ENSPTRG00000033024
ENSG00000212229	ENSPTRG00000033227
ENSG00000212230	ENSPTRG00000042949
ENSG00000212232	ENSPTRG00000033402
ENSG00000212240	ENSPTRG00000032780
ENSG00000212241	ENSPTRG00000033163
ENSG00000212241	ENSPTRG00000050665
ENSG00000212246	ENSPTRG00000032691
ENSG00000212247	ENSPTRG00000032909
ENSG00000212248	ENSPTRG00000025166
ENSG00000212249	ENSPTRG00000033116
ENSG00000212257	ENSPTRG00000035456
ENSG00000212259	ENSPTRG00000033219
ENSG00000212260	ENSPTRG00000041169
ENSG00000212264	ENSPTRG00000033378
ENSG00000212266	ENSPTRG00000033106
ENSG00000212269	ENSPTRG00000032713
ENSG00000212270	ENSPTRG00000033078
ENSG00000212273	ENSPTRG00000032941
ENSG00000212279	ENSPTRG00000032766
ENSG00000212282	ENSPTRG00000032898
ENSG00000212283	ENSPTRG00000033398
ENSG00000212293	ENSPTRG00000033419
ENSG00000212295	ENSPTRG00000033186
ENSG00000212297	ENSPTRG00000036257
ENSG00000212298	ENSPTRG00000032771
ENSG00000212302	ENSPTRG00000032788
ENSG00000212303	ENSPTRG00000036761
ENSG00000212304	ENSPTRG00000032924
ENSG00000212305	ENSPTRG00000033371
ENSG00000212306	ENSPTRG00000032787
ENSG00000212314	ENSPTRG00000042139
ENSG00000212316	ENSPTRG00000033336
ENSG00000212319	ENSPTRG00000033066
ENSG00000212319	ENSPTRG00000033310
ENSG00000212321	ENSPTRG00000034897
ENSG00000212324	ENSPTRG00000024746
ENSG00000212325	ENSPTRG00000025842
ENSG00000212327	ENSPTRG00000033384
ENSG00000212330	ENSPTRG00000033363
ENSG00000212332	ENSPTRG00000032968
ENSG00000212335	ENSPTRG00000049667
ENSG00000212338	ENSPTRG00000032655
ENSG00000212342	ENSPTRG00000032804
ENSG00000212344	ENSPTRG00000032845
ENSG00000212347	ENSPTRG00000033161
ENSG00000212347	ENSPTRG00000033268
ENSG00000212348	ENSPTRG00000025002
ENSG00000212354	ENSPTRG00000032738
ENSG00000212358	ENSPTRG00000037284
ENSG00000212359	ENSPTRG00000033252
ENSG00000212360	ENSPTRG00000043371
ENSG00000212363	ENSPTRG00000033385
ENSG00000212366	ENSPTRG00000033144
ENSG00000212368	ENSPTRG00000033312
ENSG00000212370	ENSPTRG00000032827
ENSG00000212371	ENSPTRG00000033261
ENSG00000212374	ENSPTRG00000036574
ENSG00000212378	ENSPTRG00000033140
ENSG00000212379	ENSPTRG00000033408
ENSG00000212380	ENSPTRG00000032873
ENSG00000212382	ENSPTRG00000032666
ENSG00000212383	ENSPTRG00000033090
ENSG00000212384	ENSPTRG00000032724
ENSG00000212385	ENSPTRG00000043938
ENSG00000212387	ENSPTRG00000027192
ENSG00000212388	ENSPTRG00000045186
ENSG00000212389	ENSPTRG00000032979
ENSG00000212391	ENSPTRG00000032697
ENSG00000212392	ENSPTRG00000051241
ENSG00000212395	ENSPTRG00000032654
ENSG00000212397	ENSPTRG00000033245
ENSG00000212398	ENSPTRG00000036079
ENSG00000212402	ENSPTRG00000033433
ENSG00000212402	ENSPTRG00000046535
ENSG00000212407	ENSPTRG00000032670
ENSG00000212409	ENSPTRG00000036756
ENSG00000212410	ENSPTRG00000033289
ENSG00000212411	ENSPTRG00000032886
ENSG00000212413	ENSPTRG00000033038
ENSG00000212415	ENSPTRG00000032688
ENSG00000212418	ENSPTRG00000050194
ENSG00000212420	ENSPTRG00000032947
ENSG00000212421	ENSPTRG00000032977
ENSG00000212422	ENSPTRG00000025149
ENSG00000212422	ENSPTRG00000045452
ENSG00000212424	ENSPTRG00000051459
ENSG00000212428	ENSPTRG00000033258
ENSG00000212432	ENSPTRG00000033224
ENSG00000212432	ENSPTRG00000052607
ENSG00000212434	ENSPTRG00000044348
ENSG00000212434	ENSPTRG00000052132
ENSG00000212440	ENSPTRG00000033224
ENSG00000212440	ENSPTRG00000052607
ENSG00000212441	ENSPTRG00000042994
ENSG00000212442	ENSPTRG00000049052
ENSG00000212443	ENSPTRG00000033260
ENSG00000212445	ENSPTRG00000032811
ENSG00000212446	ENSPTRG00000036991
ENSG00000212447	ENSPTRG00000033093
ENSG00000212448	ENSPTRG00000033401
ENSG00000212450	ENSPTRG00000044917
ENSG00000212452	ENSPTRG00000033370
ENSG00000212455	ENSPTRG00000032940
ENSG00000212457	ENSPTRG00000033267
ENSG00000212458	ENSPTRG00000033214
ENSG00000212459	ENSPTRG00000032954
ENSG00000212460	ENSPTRG00000032816
ENSG00000212461	ENSPTRG00000032931
ENSG00000212464	ENSPTRG00000033098
ENSG00000212466	ENSPTRG00000033361
ENSG00000212468	ENSPTRG00000033300
ENSG00000212469	ENSPTRG00000026458
ENSG00000212473	ENSPTRG00000037208
ENSG00000212475	ENSPTRG00000033031
ENSG00000212479	ENSPTRG00000033177
ENSG00000212482	ENSPTRG00000033006
ENSG00000212485	ENSPTRG00000033294
ENSG00000212489	ENSPTRG00000043388
ENSG00000212490	ENSPTRG00000038260
ENSG00000212493	ENSPTRG00000032705
ENSG00000212495	ENSPTRG00000033229
ENSG00000212496	ENSPTRG00000032995
ENSG00000212498	ENSPTRG00000032706
ENSG00000212510	ENSPTRG00000032714
ENSG00000212511	ENSPTRG00000032722
ENSG00000212512	ENSPTRG00000044516
ENSG00000212517	ENSPTRG00000033326
ENSG00000212518	ENSPTRG00000032950
ENSG00000212520	ENSPTRG00000036949
ENSG00000212521	ENSPTRG00000036209
ENSG00000212526	ENSPTRG00000033111
ENSG00000212528	ENSPTRG00000033278
ENSG00000212529	ENSPTRG00000033342
ENSG00000212532	ENSPTRG00000033133
ENSG00000212533	ENSPTRG00000049243
ENSG00000212535	ENSPTRG00000032797
ENSG00000212538	ENSPTRG00000032936
ENSG00000212541	ENSPTRG00000037728
ENSG00000212545	ENSPTRG00000044701
ENSG00000212546	ENSPTRG00000032882
ENSG00000212550	ENSPTRG00000045791
ENSG00000212550	ENSPTRG00000047846
ENSG00000212551	ENSPTRG00000032978
ENSG00000212553	ENSPTRG00000033299
ENSG00000212556	ENSPTRG00000033438
ENSG00000212558	ENSPTRG00000033359
ENSG00000212560	ENSPTRG00000033109
ENSG00000212560	ENSPTRG00000046024
ENSG00000212561	ENSPTRG00000036052
ENSG00000212564	ENSPTRG00000038226
ENSG00000212565	ENSPTRG00000033011
ENSG00000212568	ENSPTRG00000044816
ENSG00000212568	ENSPTRG00000045638
ENSG00000212569	ENSPTRG00000033025
ENSG00000212569	ENSPTRG00000051008
ENSG00000212572	ENSPTRG00000031574
ENSG00000212579	ENSPTRG00000032906
ENSG00000212580	ENSPTRG00000032829
ENSG00000212581	ENSPTRG00000039832
ENSG00000212584	ENSPTRG00000033368
ENSG00000212588	ENSPTRG00000033007
ENSG00000212589	ENSPTRG00000033392
ENSG00000212590	ENSPTRG00000033259
ENSG00000212590	ENSPTRG00000048295
ENSG00000212593	ENSPTRG00000037646
ENSG00000212594	ENSPTRG00000038362
ENSG00000212595	ENSPTRG00000044349
ENSG00000212597	ENSPTRG00000043635
ENSG00000212599	ENSPTRG00000033002
ENSG00000212604	ENSPTRG00000032849
ENSG00000212605	ENSPTRG00000033255
ENSG00000212607	ENSPTRG00000033416
ENSG00000212608	ENSPTRG00000032892
ENSG00000212609	ENSPTRG00000033420
ENSG00000212610	ENSPTRG00000032945
ENSG00000212615	ENSPTRG00000026273
ENSG00000212620	ENSPTRG00000033013
ENSG00000212623	ENSPTRG00000032815
ENSG00000212624	ENSPTRG00000032707
ENSG00000212626	ENSPTRG00000032866
ENSG00000212657	ENSPTRG00000043443
ENSG00000212658	ENSPTRG00000042068
ENSG00000212710	ENSPTRG00000040575
ENSG00000212721	ENSPTRG00000043038
ENSG00000212724	ENSPTRG00000030932
ENSG00000212725	ENSPTRG00000009149
ENSG00000212725	ENSPTRG00000052364
ENSG00000212807	ENSPTRG00000033853
ENSG00000212864	ENSPTRG00000044389
ENSG00000212899	ENSPTRG00000049793
ENSG00000212900	ENSPTRG00000049793
ENSG00000212901	ENSPTRG00000009141
ENSG00000212907	ENSPTRG00000042631
ENSG00000212907	ENSPTRG00000047423
ENSG00000212907	ENSPTRG00000048065
ENSG00000212907	ENSPTRG00000048958
ENSG00000212916	ENSPTRG00000034279
ENSG00000212938	ENSPTRG00000031451
ENSG00000212993	ENSPTRG00000001427
ENSG00000213015	ENSPTRG00000011521
ENSG00000213020	ENSPTRG00000051674
ENSG00000213022	ENSPTRG00000034421
ENSG00000213023	ENSPTRG00000011349
ENSG00000213047	ENSPTRG00000034501
ENSG00000213064	ENSPTRG00000034187
ENSG00000213066	ENSPTRG00000033965
ENSG00000213079	ENSPTRG00000018727
ENSG00000213085	ENSPTRG00000034223
ENSG00000213088	ENSPTRG00000001521
ENSG00000213096	ENSPTRG00000019222
ENSG00000213123	ENSPTRG00000015777
ENSG00000213139	ENSPTRG00000034513
ENSG00000213145	ENSPTRG00000033768
ENSG00000213160	ENSPTRG00000012619
ENSG00000213171	ENSPTRG00000001298
ENSG00000213185	ENSPTRG00000034300
ENSG00000213186	ENSPTRG00000033782
ENSG00000213199	ENSPTRG00000034239
ENSG00000213213	ENSPTRG00000021573
ENSG00000213215	ENSPTRG00000048148
ENSG00000213218	ENSPTRG00000030805
ENSG00000213221	ENSPTRG00000034113
ENSG00000213231	ENSPTRG00000044759
ENSG00000213246	ENSPTRG00000009451
ENSG00000213265	ENSPTRG00000033729
ENSG00000213265	ENSPTRG00000050466
ENSG00000213281	ENSPTRG00000001140
ENSG00000213316	ENSPTRG00000017624
ENSG00000213337	ENSPTRG00000012244
ENSG00000213339	ENSPTRG00000010481
ENSG00000213341	ENSPTRG00000033948
ENSG00000213347	ENSPTRG00000051004
ENSG00000213366	ENSPTRG00000044359
ENSG00000213380	ENSPTRG00000008278
ENSG00000213390	ENSPTRG00000047078
ENSG00000213397	ENSPTRG00000022397
ENSG00000213398	ENSPTRG00000008254
ENSG00000213401	ENSPTRG00000044592
ENSG00000213401	ENSPTRG00000045888
ENSG00000213401	ENSPTRG00000049530
ENSG00000213402	ENSPTRG00000033878
ENSG00000213413	ENSPTRG00000033873
ENSG00000213416	ENSPTRG00000050605
ENSG00000213417	ENSPTRG00000030932
ENSG00000213420	ENSPTRG00000034371
ENSG00000213424	ENSPTRG00000034332
ENSG00000213445	ENSPTRG00000034510
ENSG00000213463	ENSPTRG00000034394
ENSG00000213465	ENSPTRG00000034478
ENSG00000213471	ENSPTRG00000007451
ENSG00000213512	ENSPTRG00000034354
ENSG00000213516	ENSPTRG00000034071
ENSG00000213516	ENSPTRG00000052587
ENSG00000213523	ENSPTRG00000017314
ENSG00000213533	ENSPTRG00000015018
ENSG00000213551	ENSPTRG00000034219
ENSG00000213551	ENSPTRG00000047563
ENSG00000213563	ENSPTRG00000020712
ENSG00000213578	ENSPTRG00000045746
ENSG00000213585	ENSPTRG00000017235
ENSG00000213588	ENSPTRG00000018052
ENSG00000213593	ENSPTRG00000033702
ENSG00000213614	ENSPTRG00000007249
ENSG00000213619	ENSPTRG00000003571
ENSG00000213625	ENSPTRG00000046978
ENSG00000213626	ENSPTRG00000049406
ENSG00000213639	ENSPTRG00000011788
ENSG00000213648	ENSPTRG00000051835
ENSG00000213654	ENSPTRG00000023968
ENSG00000213658	ENSPTRG00000034140
ENSG00000213672	ENSPTRG00000033842
ENSG00000213676	ENSPTRG00000034357
ENSG00000213676	ENSPTRG00000043301
ENSG00000213689	ENSPTRG00000033737
ENSG00000213694	ENSPTRG00000034511
ENSG00000213699	ENSPTRG00000033946
ENSG00000213714	ENSPTRG00000013652
ENSG00000213719	ENSPTRG00000017982
ENSG00000213722	ENSPTRG00000034085
ENSG00000213760	ENSPTRG00000050741
ENSG00000213762	ENSPTRG00000033996
ENSG00000213780	ENSPTRG00000017943
ENSG00000213782	ENSPTRG00000033743
ENSG00000213793	ENSPTRG00000022655
ENSG00000213799	ENSPTRG00000050668
ENSG00000213809	ENSPTRG00000004672
ENSG00000213853	ENSPTRG00000007756
ENSG00000213859	ENSPTRG00000008679
ENSG00000213886	ENSPTRG00000017901
ENSG00000213889	ENSPTRG00000047461
ENSG00000213892	ENSPTRG00000034050
ENSG00000213901	ENSPTRG00000012940
ENSG00000213903	ENSPTRG00000049291
ENSG00000213906	ENSPTRG00000034127
ENSG00000213918	ENSPTRG00000007707
ENSG00000213920	ENSPTRG00000034547
ENSG00000213921	ENSPTRG00000033892
ENSG00000213923	ENSPTRG00000014365
ENSG00000213927	ENSPTRG00000033763
ENSG00000213928	ENSPTRG00000034494
ENSG00000213931	ENSPTRG00000022526
ENSG00000213934	ENSPTRG00000028731
ENSG00000213937	ENSPTRG00000048489
ENSG00000213937	ENSPTRG00000052009
ENSG00000213949	ENSPTRG00000016859
ENSG00000213965	ENSPTRG00000034496
ENSG00000213967	ENSPTRG00000046645
ENSG00000213973	ENSPTRG00000047995
ENSG00000213977	ENSPTRG00000033860
ENSG00000213983	ENSPTRG00000006181
ENSG00000213988	ENSPTRG00000041085
ENSG00000213995	ENSPTRG00000006034
ENSG00000213996	ENSPTRG00000010736
ENSG00000213999	ENSPTRG00000010731
ENSG00000214013	ENSPTRG00000006973
ENSG00000214021	ENSPTRG00000034246
ENSG00000214022	ENSPTRG00000033818
ENSG00000214022	ENSPTRG00000044707
ENSG00000214026	ENSPTRG00000033746
ENSG00000214029	ENSPTRG00000034499
ENSG00000214042	ENSPTRG00000044382
ENSG00000214046	ENSPTRG00000010650
ENSG00000214050	ENSPTRG00000034416
ENSG00000214063	ENSPTRG00000003142
ENSG00000214087	ENSPTRG00000030016
ENSG00000214097	ENSPTRG00000034079
ENSG00000214102	ENSPTRG00000028383
ENSG00000214107	ENSPTRG00000034342
ENSG00000214114	ENSPTRG00000052820
ENSG00000214128	ENSPTRG00000030664
ENSG00000214140	ENSPTRG00000047450
ENSG00000214160	ENSPTRG00000047056
ENSG00000214193	ENSPTRG00000034515
ENSG00000214194	ENSPTRG00000051687
ENSG00000214212	ENSPTRG00000033817
ENSG00000214216	ENSPTRG00000033877
ENSG00000214226	ENSPTRG00000033857
ENSG00000214237	ENSPTRG00000045536
ENSG00000214253	ENSPTRG00000019527
ENSG00000214253	ENSPTRG00000044455
ENSG00000214274	ENSPTRG00000043768
ENSG00000214279	ENSPTRG00000003097
ENSG00000214285	ENSPTRG00000033882
ENSG00000214290	ENSPTRG00000033733
ENSG00000214309	ENSPTRG00000033993
ENSG00000214324	ENSPTRG00000048073
ENSG00000214336	ENSPTRG00000046086
ENSG00000214338	ENSPTRG00000018582
ENSG00000214357	ENSPTRG00000033712
ENSG00000214360	ENSPTRG00000034173
ENSG00000214367	ENSPTRG00000015843
ENSG00000214376	ENSPTRG00000052018
ENSG00000214414	ENSPTRG00000046728
ENSG00000214414	ENSPTRG00000051097
ENSG00000214415	ENSPTRG00000034563
ENSG00000214435	ENSPTRG00000033989
ENSG00000214456	ENSPTRG00000034480
ENSG00000214491	ENSPTRG00000034037
ENSG00000214510	ENSPTRG00000034142
ENSG00000214511	ENSPTRG00000043137
ENSG00000214513	ENSPTRG00000033777
ENSG00000214517	ENSPTRG00000004061
ENSG00000214518	ENSPTRG00000030932
ENSG00000214530	ENSPTRG00000004038
ENSG00000214562	ENSPTRG00000021133
ENSG00000214575	ENSPTRG00000034062
ENSG00000214595	ENSPTRG00000034390
ENSG00000214642	ENSPTRG00000032456
ENSG00000214654	ENSPTRG00000046674
ENSG00000214655	ENSPTRG00000034304
ENSG00000214681	ENSPTRG00000023832
ENSG00000214686	ENSPTRG00000034288
ENSG00000214688	ENSPTRG00000045172
ENSG00000214694	ENSPTRG00000034116
ENSG00000214700	ENSPTRG00000034261
ENSG00000214706	ENSPTRG00000033679
ENSG00000214711	ENSPTRG00000033895
ENSG00000214717	ENSPTRG00000049561
ENSG00000214736	ENSPTRG00000034313
ENSG00000214753	ENSPTRG00000034359
ENSG00000214756	ENSPTRG00000034411
ENSG00000214782	ENSPTRG00000034544
ENSG00000214787	ENSPTRG00000034329
ENSG00000214814	ENSPTRG00000034198
ENSG00000214819	ENSPTRG00000039092
ENSG00000214827	ENSPTRG00000022457
ENSG00000214842	ENSPTRG00000034119
ENSG00000214866	ENSPTRG00000033961
ENSG00000214872	ENSPTRG00000034232
ENSG00000214891	ENSPTRG00000034530
ENSG00000214929	ENSPTRG00000044960
ENSG00000214941	ENSPTRG00000047756
ENSG00000214943	ENSPTRG00000032557
ENSG00000214944	ENSPTRG00000034340
ENSG00000214946	ENSPTRG00000032632
ENSG00000214954	ENSPTRG00000020414
ENSG00000214960	ENSPTRG00000034402
ENSG00000214960	ENSPTRG00000049177
ENSG00000214978	ENSPTRG00000034538
ENSG00000215009	ENSPTRG00000034486
ENSG00000215018	ENSPTRG00000034434
ENSG00000215021	ENSPTRG00000046876
ENSG00000215029	ENSPTRG00000049368
ENSG00000215041	ENSPTRG00000033982
ENSG00000215045	ENSPTRG00000033718
ENSG00000215113	ENSPTRG00000044432
ENSG00000215114	ENSPTRG00000033886
ENSG00000215114	ENSPTRG00000044290
ENSG00000215115	ENSPTRG00000044432
ENSG00000215131	ENSPTRG00000034133
ENSG00000215182	ENSPTRG00000044766
ENSG00000215183	ENSPTRG00000034256
ENSG00000215186	ENSPTRG00000002398
ENSG00000215186	ENSPTRG00000039353
ENSG00000215187	ENSPTRG00000034136
ENSG00000215203	ENSPTRG00000034129
ENSG00000215217	ENSPTRG00000034032
ENSG00000215218	ENSPTRG00000033811
ENSG00000215252	ENSPTRG00000033778
ENSG00000215262	ENSPTRG00000033774
ENSG00000215277	ENSPTRG00000034381
