ENSG00000000003	ENSPPYG00000020538
ENSG00000207785	ENSPPYG00000021311
ENSG00000207788	ENSPPYG00000022342
ENSG00000207807	ENSPPYG00000022341
ENSG00000207821	ENSPPYG00000021270
ENSG00000207825	ENSPPYG00000021692
ENSG00000207837	ENSPPYG00000021403
ENSG00000207864	ENSPPYG00000022082
ENSG00000207870	ENSPPYG00000021896
ENSG00000207871	ENSPPYG00000021544
ENSG00000207924	ENSPPYG00000022081
ENSG00000207926	ENSPPYG00000021866
ENSG00000207927	ENSPPYG00000035312
ENSG00000207931	ENSPPYG00000022292
ENSG00000207932	ENSPPYG00000021131
ENSG00000207938	ENSPPYG00000021505
ENSG00000207946	ENSPPYG00000036369
ENSG00000207947	ENSPPYG00000021080
ENSG00000207951	ENSPPYG00000032570
ENSG00000207952	ENSPPYG00000021285
ENSG00000207960	ENSPPYG00000021612
ENSG00000207962	ENSPPYG00000021726
ENSG00000207963	ENSPPYG00000034182
ENSG00000207969	ENSPPYG00000021282
ENSG00000207969	ENSPPYG00000021370
ENSG00000207970	ENSPPYG00000021218
ENSG00000207971	ENSPPYG00000022329
ENSG00000207975	ENSPPYG00000021104
ENSG00000207984	ENSPPYG00000033962
ENSG00000207994	ENSPPYG00000021252
ENSG00000207996	ENSPPYG00000021192
ENSG00000208014	ENSPPYG00000021242
ENSG00000208017	ENSPPYG00000022205
ENSG00000208024	ENSPPYG00000021109
ENSG00000208772	ENSPPYG00000023913
ENSG00000208797	ENSPPYG00000025644
ENSG00000208839	ENSPPYG00000025263
ENSG00000209042	ENSPPYG00000023704
ENSG00000209480	ENSPPYG00000024483
ENSG00000209482	ENSPPYG00000022455
ENSG00000209582	ENSPPYG00000023063
ENSG00000209645	ENSPPYG00000024099
ENSG00000211137	ENSPPYG00000021898
ENSG00000211445	ENSPPYG00000015958
ENSG00000211448	ENSPPYG00000038399
ENSG00000211450	ENSPPYG00000038818
ENSG00000211452	ENSPPYG00000001329
ENSG00000211455	ENSPPYG00000004379
ENSG00000211456	ENSPPYG00000013944
ENSG00000211460	ENSPPYG00000034006
ENSG00000211514	ENSPPYG00000021014
ENSG00000211568	ENSPPYG00000021699
ENSG00000211574	ENSPPYG00000022361
ENSG00000211575	ENSPPYG00000021700
ENSG00000211580	ENSPPYG00000022191
ENSG00000211582	ENSPPYG00000021720
ENSG00000211584	ENSPPYG00000034890
ENSG00000211590	ENSPPYG00000021787
ENSG00000211592	ENSPPYG00000012198
ENSG00000211598	ENSPPYG00000012197
ENSG00000211599	ENSPPYG00000012196
ENSG00000211623	ENSPPYG00000039289
ENSG00000211625	ENSPPYG00000033046
ENSG00000211632	ENSPPYG00000033875
ENSG00000211633	ENSPPYG00000032454
ENSG00000211637	ENSPPYG00000036115
ENSG00000211638	ENSPPYG00000025951
ENSG00000211639	ENSPPYG00000029628
ENSG00000211640	ENSPPYG00000011609
ENSG00000211641	ENSPPYG00000029834
ENSG00000211642	ENSPPYG00000011610
ENSG00000211643	ENSPPYG00000033992
ENSG00000211643	ENSPPYG00000034196
ENSG00000211648	ENSPPYG00000011611
ENSG00000211649	ENSPPYG00000040885
ENSG00000211650	ENSPPYG00000029687
ENSG00000211651	ENSPPYG00000011611
ENSG00000211656	ENSPPYG00000039795
ENSG00000211658	ENSPPYG00000033511
ENSG00000211663	ENSPPYG00000034683
ENSG00000211665	ENSPPYG00000031062
ENSG00000211665	ENSPPYG00000033413
ENSG00000211668	ENSPPYG00000032648
ENSG00000211669	ENSPPYG00000030757
ENSG00000211670	ENSPPYG00000040398
ENSG00000211673	ENSPPYG00000037602
ENSG00000211677	ENSPPYG00000012017
ENSG00000211679	ENSPPYG00000012017
ENSG00000211685	ENSPPYG00000032593
ENSG00000211693	ENSPPYG00000017625
ENSG00000211694	ENSPPYG00000035429
ENSG00000211695	ENSPPYG00000034194
ENSG00000211696	ENSPPYG00000030711
ENSG00000211696	ENSPPYG00000037594
ENSG00000211696	ENSPPYG00000037818
ENSG00000211697	ENSPPYG00000030711
ENSG00000211697	ENSPPYG00000037594
ENSG00000211697	ENSPPYG00000037818
ENSG00000211698	ENSPPYG00000030711
ENSG00000211698	ENSPPYG00000037594
ENSG00000211698	ENSPPYG00000037818
ENSG00000211699	ENSPPYG00000030711
ENSG00000211699	ENSPPYG00000037594
ENSG00000211699	ENSPPYG00000037818
ENSG00000211701	ENSPPYG00000030711
ENSG00000211701	ENSPPYG00000037594
ENSG00000211701	ENSPPYG00000037818
ENSG00000211710	ENSPPYG00000038450
ENSG00000211714	ENSPPYG00000040004
ENSG00000211716	ENSPPYG00000039736
ENSG00000211717	ENSPPYG00000038513
ENSG00000211725	ENSPPYG00000034567
ENSG00000211734	ENSPPYG00000038711
ENSG00000211745	ENSPPYG00000018080
ENSG00000211746	ENSPPYG00000018096
ENSG00000211749	ENSPPYG00000018098
ENSG00000211750	ENSPPYG00000018099
ENSG00000211751	ENSPPYG00000018265
ENSG00000211752	ENSPPYG00000018294
ENSG00000211772	ENSPPYG00000018265
ENSG00000211777	ENSPPYG00000030348
ENSG00000211778	ENSPPYG00000005608
ENSG00000211780	ENSPPYG00000005610
ENSG00000211782	ENSPPYG00000005611
ENSG00000211784	ENSPPYG00000005613
ENSG00000211785	ENSPPYG00000005614
ENSG00000211786	ENSPPYG00000038154
ENSG00000211787	ENSPPYG00000033471
ENSG00000211789	ENSPPYG00000041431
ENSG00000211790	ENSPPYG00000032026
ENSG00000211793	ENSPPYG00000039821
ENSG00000211794	ENSPPYG00000033215
ENSG00000211795	ENSPPYG00000034197
ENSG00000211796	ENSPPYG00000005621
ENSG00000211797	ENSPPYG00000005622
ENSG00000211799	ENSPPYG00000005624
ENSG00000211800	ENSPPYG00000030329
ENSG00000211801	ENSPPYG00000006229
ENSG00000211802	ENSPPYG00000005625
ENSG00000211804	ENSPPYG00000034888
ENSG00000211810	ENSPPYG00000031269
ENSG00000211812	ENSPPYG00000031508
ENSG00000211813	ENSPPYG00000040810
ENSG00000211816	ENSPPYG00000032020
ENSG00000211818	ENSPPYG00000005634
ENSG00000211819	ENSPPYG00000005635
ENSG00000211820	ENSPPYG00000039323
ENSG00000211821	ENSPPYG00000030092
ENSG00000211871	ENSPPYG00000032749
ENSG00000211890	ENSPPYG00000030649
ENSG00000211890	ENSPPYG00000037499
ENSG00000211890	ENSPPYG00000040335
ENSG00000211891	ENSPPYG00000006213
ENSG00000211891	ENSPPYG00000041218
ENSG00000211892	ENSPPYG00000006214
ENSG00000211892	ENSPPYG00000006228
ENSG00000211892	ENSPPYG00000006234
ENSG00000211892	ENSPPYG00000006244
ENSG00000211893	ENSPPYG00000006214
ENSG00000211893	ENSPPYG00000006228
ENSG00000211893	ENSPPYG00000006234
ENSG00000211893	ENSPPYG00000006244
ENSG00000211895	ENSPPYG00000030649
ENSG00000211895	ENSPPYG00000037499
ENSG00000211895	ENSPPYG00000040335
ENSG00000211896	ENSPPYG00000006214
ENSG00000211896	ENSPPYG00000006228
ENSG00000211896	ENSPPYG00000006234
ENSG00000211896	ENSPPYG00000006244
ENSG00000211897	ENSPPYG00000006214
ENSG00000211897	ENSPPYG00000006228
ENSG00000211897	ENSPPYG00000006234
ENSG00000211897	ENSPPYG00000006244
ENSG00000211898	ENSPPYG00000038306
ENSG00000211899	ENSPPYG00000029561
ENSG00000211934	ENSPPYG00000035924
ENSG00000211935	ENSPPYG00000039877
ENSG00000211937	ENSPPYG00000029743
ENSG00000211941	ENSPPYG00000032304
ENSG00000211942	ENSPPYG00000037661
ENSG00000211943	ENSPPYG00000040523
ENSG00000211944	ENSPPYG00000037318
ENSG00000211950	ENSPPYG00000030346
ENSG00000211950	ENSPPYG00000030939
ENSG00000211951	ENSPPYG00000029869
ENSG00000211952	ENSPPYG00000031043
ENSG00000211955	ENSPPYG00000031915
ENSG00000211955	ENSPPYG00000040942
ENSG00000211956	ENSPPYG00000033288
ENSG00000211957	ENSPPYG00000038424
ENSG00000211958	ENSPPYG00000031005
ENSG00000211962	ENSPPYG00000039169
ENSG00000211964	ENSPPYG00000036898
ENSG00000211965	ENSPPYG00000036737
ENSG00000211968	ENSPPYG00000030433
ENSG00000211973	ENSPPYG00000034105
ENSG00000211973	ENSPPYG00000038767
ENSG00000211974	ENSPPYG00000033759
ENSG00000211974	ENSPPYG00000038694
ENSG00000211976	ENSPPYG00000006222
ENSG00000211979	ENSPPYG00000034579
ENSG00000211979	ENSPPYG00000039889
ENSG00000211991	ENSPPYG00000021729
ENSG00000212027	ENSPPYG00000038883
ENSG00000212123	ENSPPYG00000009434
ENSG00000212124	ENSPPYG00000038226
ENSG00000212126	ENSPPYG00000004291
ENSG00000212127	ENSPPYG00000004289
ENSG00000212128	ENSPPYG00000004287
ENSG00000212135	ENSPPYG00000022570
ENSG00000212215	ENSPPYG00000026729
ENSG00000212232	ENSPPYG00000023645
ENSG00000212264	ENSPPYG00000023898
ENSG00000212283	ENSPPYG00000041415
ENSG00000212296	ENSPPYG00000024949
ENSG00000212304	ENSPPYG00000022813
ENSG00000212309	ENSPPYG00000024284
ENSG00000212380	ENSPPYG00000025296
ENSG00000212443	ENSPPYG00000023106
ENSG00000212447	ENSPPYG00000024383
ENSG00000212452	ENSPPYG00000023918
ENSG00000212490	ENSPPYG00000022628
ENSG00000212493	ENSPPYG00000025002
ENSG00000212498	ENSPPYG00000025076
ENSG00000212528	ENSPPYG00000025569
ENSG00000212534	ENSPPYG00000025718
ENSG00000212587	ENSPPYG00000031304
ENSG00000212588	ENSPPYG00000025500
ENSG00000212659	ENSPPYG00000008430
ENSG00000212721	ENSPPYG00000008438
ENSG00000212722	ENSPPYG00000038889
ENSG00000212724	ENSPPYG00000036502
ENSG00000212724	ENSPPYG00000037202
ENSG00000212725	ENSPPYG00000036502
ENSG00000212725	ENSPPYG00000037202
ENSG00000212807	ENSPPYG00000031373
ENSG00000212864	ENSPPYG00000019818
ENSG00000212899	ENSPPYG00000035156
ENSG00000212899	ENSPPYG00000041168
ENSG00000212900	ENSPPYG00000035156
ENSG00000212900	ENSPPYG00000041168
ENSG00000212901	ENSPPYG00000035960
ENSG00000212907	ENSPPYG00000020966
ENSG00000212916	ENSPPYG00000000109
ENSG00000212935	ENSPPYG00000037806
ENSG00000212993	ENSPPYG00000041251
ENSG00000213015	ENSPPYG00000039650
ENSG00000213020	ENSPPYG00000029892
ENSG00000213022	ENSPPYG00000010305
ENSG00000213023	ENSPPYG00000010289
ENSG00000213024	ENSPPYG00000010270
ENSG00000213030	ENSPPYG00000033469
ENSG00000213030	ENSPPYG00000034960
ENSG00000213030	ENSPPYG00000037217
ENSG00000213030	ENSPPYG00000040607
ENSG00000213047	ENSPPYG00000000386
ENSG00000213064	ENSPPYG00000000541
ENSG00000213066	ENSPPYG00000032640
ENSG00000213079	ENSPPYG00000017121
ENSG00000213085	ENSPPYG00000000650
ENSG00000213088	ENSPPYG00000000662
ENSG00000213123	ENSPPYG00000014438
ENSG00000213139	ENSPPYG00000014378
ENSG00000213145	ENSPPYG00000006209
ENSG00000213160	ENSPPYG00000039813
ENSG00000213171	ENSPPYG00000000854
ENSG00000213185	ENSPPYG00000030182
ENSG00000213186	ENSPPYG00000034374
ENSG00000213199	ENSPPYG00000018181
ENSG00000213203	ENSPPYG00000039701
ENSG00000213213	ENSPPYG00000040256
ENSG00000213215	ENSPPYG00000038166
ENSG00000213221	ENSPPYG00000019769
ENSG00000213231	ENSPPYG00000006118
ENSG00000213246	ENSPPYG00000008233
ENSG00000213265	ENSPPYG00000037826
ENSG00000213281	ENSPPYG00000000997
ENSG00000213316	ENSPPYG00000016128
ENSG00000213337	ENSPPYG00000012723
ENSG00000213339	ENSPPYG00000009561
ENSG00000213341	ENSPPYG00000002562
ENSG00000213347	ENSPPYG00000032238
ENSG00000213380	ENSPPYG00000007502
ENSG00000213390	ENSPPYG00000002526
ENSG00000213397	ENSPPYG00000020843
ENSG00000213398	ENSPPYG00000007477
ENSG00000213401	ENSPPYG00000040731
ENSG00000213402	ENSPPYG00000037728
ENSG00000213413	ENSPPYG00000029529
ENSG00000213417	ENSPPYG00000036502
ENSG00000213417	ENSPPYG00000037202
ENSG00000213420	ENSPPYG00000017406
ENSG00000213424	ENSPPYG00000008455
ENSG00000213445	ENSPPYG00000003050
ENSG00000213462	ENSPPYG00000032563
ENSG00000213463	ENSPPYG00000029433
ENSG00000213465	ENSPPYG00000038004
ENSG00000213471	ENSPPYG00000006779
ENSG00000213512	ENSPPYG00000001170
ENSG00000213516	ENSPPYG00000001176
ENSG00000213523	ENSPPYG00000015855
ENSG00000213533	ENSPPYG00000013793
ENSG00000213551	ENSPPYG00000002343
ENSG00000213563	ENSPPYG00000030184
ENSG00000213578	ENSPPYG00000029825
ENSG00000213585	ENSPPYG00000015781
ENSG00000213588	ENSPPYG00000016501
ENSG00000213593	ENSPPYG00000033393
ENSG00000213614	ENSPPYG00000006616
ENSG00000213619	ENSPPYG00000003299
ENSG00000213625	ENSPPYG00000035587
ENSG00000213626	ENSPPYG00000012520
ENSG00000213639	ENSPPYG00000033907
ENSG00000213648	ENSPPYG00000039953
ENSG00000213654	ENSPPYG00000016487
ENSG00000213658	ENSPPYG00000007220
ENSG00000213672	ENSPPYG00000029864
ENSG00000213676	ENSPPYG00000016479
ENSG00000213689	ENSPPYG00000013903
ENSG00000213694	ENSPPYG00000029782
ENSG00000213699	ENSPPYG00000012573
ENSG00000213714	ENSPPYG00000033583
ENSG00000213719	ENSPPYG00000016456
ENSG00000213722	ENSPPYG00000016455
ENSG00000213741	ENSPPYG00000034873
ENSG00000213759	ENSPPYG00000040603
ENSG00000213760	ENSPPYG00000036723
ENSG00000213780	ENSPPYG00000016423
ENSG00000213782	ENSPPYG00000004309
ENSG00000213799	ENSPPYG00000039498
ENSG00000213809	ENSPPYG00000004271
ENSG00000213822	ENSPPYG00000010323
ENSG00000213853	ENSPPYG00000030368
ENSG00000213859	ENSPPYG00000040408
ENSG00000213886	ENSPPYG00000031689
ENSG00000213889	ENSPPYG00000030671
ENSG00000213892	ENSPPYG00000010094
ENSG00000213901	ENSPPYG00000013194
ENSG00000213903	ENSPPYG00000005701
ENSG00000213906	ENSPPYG00000005700
ENSG00000213918	ENSPPYG00000032981
ENSG00000213921	ENSPPYG00000009977
ENSG00000213923	ENSPPYG00000011818
ENSG00000213927	ENSPPYG00000019114
ENSG00000213928	ENSPPYG00000005686
ENSG00000213931	ENSPPYG00000003579
ENSG00000213934	ENSPPYG00000040400
ENSG00000213937	ENSPPYG00000007023
ENSG00000213949	ENSPPYG00000015450
ENSG00000213965	ENSPPYG00000035150
ENSG00000213973	ENSPPYG00000009789
ENSG00000213977	ENSPPYG00000007818
ENSG00000213983	ENSPPYG00000006226
ENSG00000213995	ENSPPYG00000005502
ENSG00000213996	ENSPPYG00000009765
ENSG00000213999	ENSPPYG00000009760
ENSG00000214013	ENSPPYG00000006393
ENSG00000214021	ENSPPYG00000013677
ENSG00000214022	ENSPPYG00000018167
ENSG00000214026	ENSPPYG00000002918
ENSG00000214029	ENSPPYG00000030239
ENSG00000214042	ENSPPYG00000030952
ENSG00000214046	ENSPPYG00000009694
ENSG00000214050	ENSPPYG00000029855
ENSG00000214063	ENSPPYG00000002890
ENSG00000214087	ENSPPYG00000008742
ENSG00000214097	ENSPPYG00000037630
ENSG00000214102	ENSPPYG00000018066
ENSG00000214107	ENSPPYG00000020915
ENSG00000214114	ENSPPYG00000001515
ENSG00000214128	ENSPPYG00000034830
ENSG00000214140	ENSPPYG00000035482
ENSG00000214160	ENSPPYG00000014350
ENSG00000214193	ENSPPYG00000001543
ENSG00000214194	ENSPPYG00000017923
ENSG00000214212	ENSPPYG00000009564
ENSG00000214216	ENSPPYG00000014249
ENSG00000214226	ENSPPYG00000008251
ENSG00000214237	ENSPPYG00000038079
ENSG00000214285	ENSPPYG00000002759
ENSG00000214290	ENSPPYG00000003858
ENSG00000214300	ENSPPYG00000017328
ENSG00000214300	ENSPPYG00000017511
ENSG00000214309	ENSPPYG00000017402
ENSG00000214324	ENSPPYG00000013445
ENSG00000214336	ENSPPYG00000012201
ENSG00000214338	ENSPPYG00000016996
ENSG00000214357	ENSPPYG00000016046
ENSG00000214360	ENSPPYG00000016042
ENSG00000214367	ENSPPYG00000014539
ENSG00000214376	ENSPPYG00000003777
ENSG00000214402	ENSPPYG00000019796
ENSG00000214413	ENSPPYG00000040414
ENSG00000214414	ENSPPYG00000003758
ENSG00000214415	ENSPPYG00000017863
ENSG00000214435	ENSPPYG00000002614
ENSG00000214447	ENSPPYG00000035825
ENSG00000214456	ENSPPYG00000009410
ENSG00000214510	ENSPPYG00000015924
ENSG00000214513	ENSPPYG00000041238
ENSG00000214517	ENSPPYG00000003671
ENSG00000214518	ENSPPYG00000036502
ENSG00000214518	ENSPPYG00000037202
ENSG00000214530	ENSPPYG00000003654
ENSG00000214558	ENSPPYG00000000327
ENSG00000214562	ENSPPYG00000002264
ENSG00000214562	ENSPPYG00000002804
ENSG00000214562	ENSPPYG00000020006
ENSG00000214562	ENSPPYG00000020015
ENSG00000214575	ENSPPYG00000006889
ENSG00000214595	ENSPPYG00000012407
ENSG00000214642	ENSPPYG00000016696
ENSG00000214652	ENSPPYG00000034750
ENSG00000214654	ENSPPYG00000019553
ENSG00000214655	ENSPPYG00000002328
ENSG00000214681	ENSPPYG00000013826
ENSG00000214686	ENSPPYG00000013828
ENSG00000214688	ENSPPYG00000002360
ENSG00000214694	ENSPPYG00000012476
ENSG00000214700	ENSPPYG00000004378
ENSG00000214706	ENSPPYG00000013848
ENSG00000214711	ENSPPYG00000012515
ENSG00000214736	ENSPPYG00000033566
ENSG00000214753	ENSPPYG00000029773
ENSG00000214756	ENSPPYG00000003156
ENSG00000214782	ENSPPYG00000036981
ENSG00000214814	ENSPPYG00000018861
ENSG00000214819	ENSPPYG00000040669
ENSG00000214827	ENSPPYG00000035172
ENSG00000214842	ENSPPYG00000012632
ENSG00000214860	ENSPPYG00000020007
ENSG00000214866	ENSPPYG00000012680
ENSG00000214872	ENSPPYG00000003271
ENSG00000214891	ENSPPYG00000004089
ENSG00000214891	ENSPPYG00000019959
ENSG00000214897	ENSPPYG00000033472
ENSG00000214929	ENSPPYG00000037427
ENSG00000214941	ENSPPYG00000008011
ENSG00000214944	ENSPPYG00000015553
ENSG00000214946	ENSPPYG00000008009
ENSG00000214954	ENSPPYG00000018739
ENSG00000214960	ENSPPYG00000017768
ENSG00000215009	ENSPPYG00000004225
ENSG00000215012	ENSPPYG00000032970
ENSG00000215018	ENSPPYG00000017789
ENSG00000215021	ENSPPYG00000004214
ENSG00000215029	ENSPPYG00000020935
ENSG00000215041	ENSPPYG00000007908
ENSG00000215045	ENSPPYG00000017351
ENSG00000215113	ENSPPYG00000035100
ENSG00000215114	ENSPPYG00000018610
ENSG00000215115	ENSPPYG00000035100
ENSG00000215126	ENSPPYG00000019265
ENSG00000215131	ENSPPYG00000007047
ENSG00000215183	ENSPPYG00000019084
ENSG00000215186	ENSPPYG00000006855
ENSG00000215186	ENSPPYG00000032003
ENSG00000215186	ENSPPYG00000035250
ENSG00000215186	ENSPPYG00000040927
ENSG00000215187	ENSPPYG00000019096
ENSG00000215193	ENSPPYG00000011568
ENSG00000215203	ENSPPYG00000014700
ENSG00000215217	ENSPPYG00000015336
ENSG00000215218	ENSPPYG00000015331
ENSG00000215251	ENSPPYG00000037409
ENSG00000215252	ENSPPYG00000006316
ENSG00000215252	ENSPPYG00000029647
ENSG00000215262	ENSPPYG00000018507
ENSG00000215269	ENSPPYG00000020344
ENSG00000215274	ENSPPYG00000020344
ENSG00000215277	ENSPPYG00000037980
ENSG00000215301	ENSPPYG00000020257
ENSG00000215305	ENSPPYG00000010832
ENSG00000215343	ENSPPYG00000004114
ENSG00000215356	ENSPPYG00000004114
ENSG00000215371	ENSPPYG00000018340
ENSG00000215372	ENSPPYG00000004114
ENSG00000215375	ENSPPYG00000014506
ENSG00000215397	ENSPPYG00000030051
ENSG00000215421	ENSPPYG00000009246
ENSG00000215440	ENSPPYG00000011176
ENSG00000215474	ENSPPYG00000009142
ENSG00000215475	ENSPPYG00000040754
ENSG00000215529	ENSPPYG00000032398
ENSG00000215545	ENSPPYG00000034032
ENSG00000215547	ENSPPYG00000010879
ENSG00000215568	ENSPPYG00000019909
ENSG00000215595	ENSPPYG00000010857
ENSG00000215612	ENSPPYG00000015293
ENSG00000215644	ENSPPYG00000029603
ENSG00000215695	ENSPPYG00000031265
ENSG00000215704	ENSPPYG00000001845
ENSG00000215712	ENSPPYG00000017271
ENSG00000215717	ENSPPYG00000039113
ENSG00000215784	ENSPPYG00000000291
ENSG00000215788	ENSPPYG00000041523
ENSG00000215817	ENSPPYG00000000327
ENSG00000215845	ENSPPYG00000000620
ENSG00000215883	ENSPPYG00000039434
ENSG00000215906	ENSPPYG00000034082
ENSG00000215910	ENSPPYG00000001881
ENSG00000215912	ENSPPYG00000001971
ENSG00000215930	ENSPPYG00000021552
ENSG00000215939	ENSPPYG00000021398
ENSG00000215966	ENSPPYG00000021523
ENSG00000216031	ENSPPYG00000021156
ENSG00000216060	ENSPPYG00000021843
ENSG00000216064	ENSPPYG00000039035
ENSG00000216077	ENSPPYG00000022115
ENSG00000216135	ENSPPYG00000021935
ENSG00000216179	ENSPPYG00000021695
ENSG00000216490	ENSPPYG00000034245
ENSG00000216588	ENSPPYG00000037405
ENSG00000216649	ENSPPYG00000020344
ENSG00000216921	ENSPPYG00000039376
ENSG00000216937	ENSPPYG00000002194
ENSG00000217128	ENSPPYG00000015751
ENSG00000217236	ENSPPYG00000033437
ENSG00000217442	ENSPPYG00000039038
ENSG00000217555	ENSPPYG00000037421
ENSG00000218305	ENSPPYG00000017566
ENSG00000218336	ENSPPYG00000029729
ENSG00000218739	ENSPPYG00000036171
ENSG00000218819	ENSPPYG00000031614
ENSG00000218891	ENSPPYG00000034627
ENSG00000219073	ENSPPYG00000039063
ENSG00000219200	ENSPPYG00000007889
ENSG00000219435	ENSPPYG00000036817
ENSG00000219438	ENSPPYG00000033015
ENSG00000219481	ENSPPYG00000032826
ENSG00000219545	ENSPPYG00000029638
ENSG00000219607	ENSPPYG00000040553
ENSG00000219626	ENSPPYG00000033906
ENSG00000220008	ENSPPYG00000009347
ENSG00000220201	ENSPPYG00000029769
ENSG00000220205	ENSPPYG00000033854
ENSG00000220948	ENSPPYG00000003762
ENSG00000220948	ENSPPYG00000019957
ENSG00000220948	ENSPPYG00000040150
ENSG00000221017	ENSPPYG00000024281
ENSG00000221063	ENSPPYG00000025461
ENSG00000221120	ENSPPYG00000021004
ENSG00000221200	ENSPPYG00000025597
ENSG00000221241	ENSPPYG00000024722
ENSG00000221261	ENSPPYG00000023459
ENSG00000221303	ENSPPYG00000022480
ENSG00000221325	ENSPPYG00000023655
ENSG00000221381	ENSPPYG00000030190
ENSG00000221479	ENSPPYG00000023703
ENSG00000221491	ENSPPYG00000033270
ENSG00000221539	ENSPPYG00000025646
ENSG00000221540	ENSPPYG00000023328
ENSG00000221545	ENSPPYG00000023536
ENSG00000221585	ENSPPYG00000022142
ENSG00000221656	ENSPPYG00000021140
ENSG00000221771	ENSPPYG00000025513
ENSG00000221803	ENSPPYG00000025359
ENSG00000221813	ENSPPYG00000018130
ENSG00000221818	ENSPPYG00000018454
ENSG00000221821	ENSPPYG00000016620
ENSG00000221823	ENSPPYG00000031425
ENSG00000221826	ENSPPYG00000031180
ENSG00000221826	ENSPPYG00000032845
ENSG00000221826	ENSPPYG00000036327
ENSG00000221826	ENSPPYG00000039425
ENSG00000221829	ENSPPYG00000019104
ENSG00000221837	ENSPPYG00000011495
ENSG00000221838	ENSPPYG00000017399
ENSG00000221843	ENSPPYG00000012541
ENSG00000221852	ENSPPYG00000008959
ENSG00000221855	ENSPPYG00000018122
ENSG00000221858	ENSPPYG00000032294
ENSG00000221859	ENSPPYG00000011496
ENSG00000221866	ENSPPYG00000018012
ENSG00000221867	ENSPPYG00000039998
ENSG00000221869	ENSPPYG00000018572
ENSG00000221878	ENSPPYG00000010053
ENSG00000221882	ENSPPYG00000007806
ENSG00000221886	ENSPPYG00000016007
ENSG00000221887	ENSPPYG00000035474
ENSG00000221888	ENSPPYG00000000029
ENSG00000221890	ENSPPYG00000011830
ENSG00000221900	ENSPPYG00000017554
ENSG00000221909	ENSPPYG00000017383
ENSG00000221914	ENSPPYG00000018455
ENSG00000221916	ENSPPYG00000010236
ENSG00000221923	ENSPPYG00000039782
ENSG00000221926	ENSPPYG00000008007
ENSG00000221931	ENSPPYG00000003990
ENSG00000221932	ENSPPYG00000004024
ENSG00000221933	ENSPPYG00000018132
ENSG00000221937	ENSPPYG00000018112
ENSG00000221938	ENSPPYG00000018133
ENSG00000221947	ENSPPYG00000018663
ENSG00000221955	ENSPPYG00000035042
ENSG00000221963	ENSPPYG00000036229
ENSG00000221968	ENSPPYG00000003176
ENSG00000221970	ENSPPYG00000031373
ENSG00000221977	ENSPPYG00000005606
ENSG00000221978	ENSPPYG00000002007
ENSG00000221983	ENSPPYG00000034989
ENSG00000221986	ENSPPYG00000001077
ENSG00000221988	ENSPPYG00000016482
ENSG00000221989	ENSPPYG00000030821
ENSG00000221994	ENSPPYG00000030613
ENSG00000222009	ENSPPYG00000032652
ENSG00000222011	ENSPPYG00000017875
ENSG00000222014	ENSPPYG00000034386
ENSG00000222014	ENSPPYG00000038716
ENSG00000222018	ENSPPYG00000030964
ENSG00000222028	ENSPPYG00000005655
ENSG00000222036	ENSPPYG00000005548
ENSG00000222038	ENSPPYG00000005548
ENSG00000222046	ENSPPYG00000035491
ENSG00000222321	ENSPPYG00000026869
ENSG00000222345	ENSPPYG00000026376
ENSG00000222365	ENSPPYG00000026318
ENSG00000222937	ENSPPYG00000026255
ENSG00000223004	ENSPPYG00000023747
ENSG00000223224	ENSPPYG00000026582
ENSG00000223417	ENSPPYG00000040269
ENSG00000223443	ENSPPYG00000018328
